Page URL,Image URL,File Size (KB),Dimensions,Format,Alt Text,Alt Text Quality Score,Decorative,Is Responsive,Loading Attribute,JS Lazy Pattern,Double Lazy,Compression Level,Optimization Score,Recommendations
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/f/e/csm_Principles_of_a_polarizing_microscope_schematic_5c5de654c3.jpg,0,900x1072,jpg,Principles of polarization microscopy,100.00,No,No,lazy,No,No,High,85.00,Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/3/0/csm_polyethylene_film_with_parallel_and_crossed_polarizers_and_a_lambda_plate_1964a08f83.jpg,0,900x600,jpg,"Polyethylene film imaged with Left) parallel polarizers and Right) crossed polarizers and a lambda plate. Typical spherulites are present in the film. The spherulites, now with dark Maltese crosses, are clearly seen. The size and distribution of the spherulites have a decisive influence on the film’s properties. Images recorded with a DM4 P microscope using 20x Plan Fluotar objective and polarizers.",100.00,No,No,lazy,No,No,High,85.00,Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/5/6/csm_Glass_having_numerous_inclusions_imaged_with_polarization_contrast_49a1409005.jpg,0,740x416,jpg,Image of glass with primary corundum having numerous inclusions. It was taken with a microscope using polarization contrast.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/8/2/csm_Radially_grown_sugar_crystals_imaged_with_circular_polarized_light_efae6f108b.jpg,0,740x416,jpg,Radially grown sugar crystals which have been imaged with a Leica microscope using circular polarized light.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/a/f/csm_Leica_Polarization-Microscopes_list_11d97cfce3.jpg,0,740x416,jpg,Leica Polarization Microscopes Family,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/f/0/csm_Leica-VisoriaP-Polarization-Microscope_fb0f433a91.jpg,0,740x416,jpg,Polarization Microscope Visoria P,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/5/6/csm_Glass_having_numerous_inclusions_imaged_with_polarization_contrast_acbb0fc3d9.jpg,0,185x104,jpg,Image of glass with primary corundum having numerous inclusions. It was taken with a microscope using polarization contrast.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/8/2/csm_Radially_grown_sugar_crystals_imaged_with_circular_polarized_light_14cfd50fef.jpg,0,185x104,jpg,Radially grown sugar crystals which have been imaged with a Leica microscope using circular polarized light.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/c/6/csm_Application_1573_26eb2500bf.jpg,0,185x104,jpg,"Leitz Laborlux: Tartaric acids, polarization contrast",100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/fileadmin/_processed_/e/2/csm_light_microscopes_3-2_bac6ff1498.jpg,0,185x104,jpg,Light Microscopes,85.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Danaher_v_tm_rgb_gs_rev.png,0,240x312,png,Danaher Logo,60.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/beckman-coulter-life-sciences-m-1c.svg,0,96x57,svg,Beckman Coulter Logo,100.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/Genedata_Logo-1c.svg,0,96x30,svg,IDBS Logo,45.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/IDBS.svg,0,96x30,svg,IDBS Logo,45.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/abcam-1c.svg,0,96x30,svg,Abcam Limited Logo,90.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/MOLEDEV.svg,0,96x30,svg,Molecular Devices Logo,100.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/PHENOMENEX.svg,0,96x30,svg,Phenomenex Logo,75.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/SCIEX.svg,0,96x30,svg,Sciex Logo,50.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/aldevron-logo.svg,0,96x31,svg,Aldevron Logo,65.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/a-guide-to-polarized-light-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/IDT-integrated-dna-technologies-1c.svg,0,96x31,svg,IDT Logo,40.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/lms-leica-microsystems-logo.svg,0,160x32,svg,Leica Microsystems Logo,100.00,No,No,none,No,No,High,90.00,"Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/5/e/csm_lms-home-medical-microscopy-flx_b6c7ac61dc.jpg,0,800x260,jpg,,0.00,No,No,none,No,No,High,60.00,"Add alt text; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/b/5/csm_lms-home-life-science-flx_d03fd449e4.jpg,0,800x260,jpg,,0.00,No,No,none,No,No,High,60.00,"Add alt text; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/8/4/csm_lms-home-industry-flx_fd78aea1e6.jpg,0,800x260,jpg,,0.00,No,No,none,No,No,High,60.00,"Add alt text; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/9/b/csm_Staining_is_crucial_to_revealing_details_in_the_specimens_ab8acc8cf5.jpg,0,1054x703,jpg,Staining is crucial to revealing details in the specimens. Staining_is_crucial_to_revealing_details_in_the_specimens.jpg,100.00,No,No,none,No,No,High,75.00,"Implement responsive images with srcset; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/2/8/csm_Unstained_tissue_section_870f468de7.jpg,0,900x298,jpg,These images show an unstained tissue section. ,100.00,No,No,lazy,No,No,High,85.00,Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/8/4/csm_The_glass_slides_are_immersed_into_different_solutions_for_staining_e769e65a15.jpg,0,900x600,jpg,The glass slides are immersed into different solutions for staining.,100.00,No,No,lazy,No,No,High,85.00,Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/6/6/csm_Nuclei_in_the_duodenum_close_up_f1c46f7fa2.jpg,0,900x600,jpg,This image shows nuclei in the duodenum close up,100.00,No,No,lazy,No,No,High,85.00,Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/e/a/csm_Three_distinct_layers_of_tissue_in_the_duodenum_b30447c37f.jpg,0,900x600,jpg,This overview image at 5x magnification shows three distinct layers of tissue in the duodenum,100.00,No,No,lazy,No,No,High,85.00,Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/6/6/csm_Boundary_between_the_submucosal_and_mucosal_regions_f5b626fcae.jpg,0,900x600,jpg,This 40x magnification of a duodenum shows the boundary between the submucosal and mucosal regions,100.00,No,No,lazy,No,No,High,85.00,Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/1/9/csm_VisoriaB_UserInteraction_eb7cccadad.jpg,0,185x104,jpg,Visoria B,45.00,No,Yes,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/d/c/csm_Sample_histopathology_40x_f1b3b6ebe6.jpg,0,185x124,jpg,"Histopathological sample, 40x magnification",100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/d/6/csm_Acute_lymphoblastic_leukemia_d66f73cbd2.jpg,0,185x124,jpg,Acute lymphoblastic leukemia,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/6/6/csm_lms-clinical-pathology-he-staining-bg_437bc078a9.jpg,0,185x104,jpg,H&E staining image,90.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/0/2/csm_Pathology_Microscopy_Trachea_3-3_2617902085.jpg,0,185x104,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/5/1/csm_lms-solutions-pathology-anatomic-pathology_spinal-cord-header_27ccd96186.jpg,0,185x104,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/_processed_/d/c/csm_Visoria-B-Lab-Microscope_f827de8f61.jpg,0,1920x1080,jpg,Visoria B Laboratory Microscope,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/fileadmin/content_excellence/products/DM1000-2000-3000/leica-dm3000LED_card-image.png,0,1920x1080,png,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Danaher_v_tm_rgb_gs_rev.png,0,240x312,png,Danaher Logo,60.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/beckman-coulter-life-sciences-m-1c.svg,0,96x57,svg,Beckman Coulter Logo,100.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/Genedata_Logo-1c.svg,0,96x30,svg,IDBS Logo,45.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/IDBS.svg,0,96x30,svg,IDBS Logo,45.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/abcam-1c.svg,0,96x30,svg,Abcam Limited Logo,90.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/MOLEDEV.svg,0,96x30,svg,Molecular Devices Logo,100.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/PHENOMENEX.svg,0,96x30,svg,Phenomenex Logo,75.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/SCIEX.svg,0,96x30,svg,Sciex Logo,50.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/aldevron-logo.svg,0,96x31,svg,Aldevron Logo,65.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/industrial/he-staining-in-microscopy/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/IDT-integrated-dna-technologies-1c.svg,0,96x31,svg,IDT Logo,40.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/lms-leica-microsystems-logo.svg,0,160x32,svg,Leica Microsystems Logo,100.00,No,No,none,No,No,High,90.00,"Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/5/e/csm_lms-home-medical-microscopy-flx_b6c7ac61dc.jpg,0,800x260,jpg,,0.00,No,No,none,No,No,High,60.00,"Add alt text; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/b/5/csm_lms-home-life-science-flx_d03fd449e4.jpg,0,800x260,jpg,,0.00,No,No,none,No,No,High,60.00,"Add alt text; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/8/4/csm_lms-home-industry-flx_fd78aea1e6.jpg,0,800x260,jpg,,0.00,No,No,none,No,No,High,60.00,"Add alt text; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/content_excellence/product_overview/light-microscopes/darkfield-microscopes/header/lms-darkfield-microscopes-header-02.jpg,0,1920x1080,jpg,,0.00,No,Yes,eager,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/1/e/csm_lms-darkfield-microscopes-header-02_2cdc97237e.jpg,0,1054x593,jpg, lms-darkfield-microscopes-header-02.jpg,100.00,No,No,none,No,No,High,75.00,"Implement responsive images with srcset; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/content_excellence/products/DM1000-2000-3000/leica-dm3000LED_card-image.png,0,1920x1080,png,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/2/2/csm_THUNDER_Imager_Model_Organism_Mouse_list_fa0afa4d45.jpg,0,1920x1080,jpg,THUNDER Imager Model Organism,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/4/5/csm_lms-darkfield-microscopes-content-08_078ddc7082.jpg,0,900x505,jpg,,0.00,No,No,lazy,No,No,High,55.00,Add alt text; Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/d/7/csm_Transgenic_zebrafish_larva_ae59ffbbe3.jpg,0,550x308,jpg,"Transgenic zebrafish larva where fluorescent proteins label the heart muscle blue, blood and blood vessels red, and all circulatory system cells green. Image recorded with a M205 FA microscope.",100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/6/4/csm_C_elegans_6192d4aba6.jpg,0,740x416,jpg,C. elegans,50.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/0/b/csm_Section_taste_buds_rabbit_DIC_microscope_b7b09de4d9.jpg,0,740x416,jpg,"Section taste buds rabbit, differential interference contrast microscope",100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/0/1/csm_lms-darkfield-microscopes-content-02_8cf92722a3.jpg,0,900x506,jpg,,0.00,No,No,lazy,No,No,High,55.00,Add alt text; Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/6/2/csm_lms-darkfield-microscopes-content-06_ea8ee8d78d.jpg,0,900x505,jpg,,0.00,No,No,lazy,No,No,High,55.00,Add alt text; Implement responsive images with srcset
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/9/1/csm_Processed_wafer_standard_and_oblique_brightfield_illumination_556d919235.jpg,0,740x416,jpg,Images of the same area of a processed wafer taken with standard (left) and oblique (right) brightfield illumination using a Leica compound microscope. The defect on the wafer surface is clearly more visible with oblique illumination.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/9/9/csm_Surface_hardening_steel_cca7488b8d.jpg,0,740x488,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/3/b/csm_ScienceLab_Intro_Abrams_3_circle_02_ad22692316.jpg,0,740x416,jpg,Measuring grains size with Abrams Three-Circle Procedure.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/a/1/csm_35__be45dc04e2.jpg,0,740x576,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/f/f/csm_DM4B-6B-Upright-Microscopes-list_b221a6e97a.jpg,0,740x416,jpg,DM4 B & DM6 B Upright Microscopes,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/d/7/csm_Leica_DM1000_LED_ergonomic-system-microscope_list_94085cefa0.jpg,0,740x416,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/7/2/csm_leica-dm3000LED_card-image_e1e548a0ba.png,0,740x416,png,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/2/2/csm_THUNDER_Imager_Model_Organism_Mouse_list_1124449ea2.jpg,0,740x416,jpg,THUNDER Imager Model Organism,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/d/6/csm_THUNDER-Imager-Tissue_neurons_list_01_bb16ee37f4.jpg,0,740x416,jpg,THUNDER Imager Tissue,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/3/a/csm_THUNDER_Imager_Live_Cell3-2_1833102aa2.jpg,0,740x416,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/f/f/csm_DM4B-6B-Upright-Microscopes-list_b221a6e97a.jpg,0,740x416,jpg,DM4 B & DM6 B Upright Microscopes,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/d/7/csm_Leica_DM1000_LED_ergonomic-system-microscope_list_94085cefa0.jpg,0,740x416,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/7/2/csm_leica-dm3000LED_card-image_e1e548a0ba.png,0,740x416,png,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/2/2/csm_THUNDER_Imager_Model_Organism_Mouse_list_1124449ea2.jpg,0,740x416,jpg,THUNDER Imager Model Organism,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/9/1/csm_Processed_wafer_standard_and_oblique_brightfield_illumination_c01940e12e.jpg,0,185x104,jpg,Images of the same area of a processed wafer taken with standard (left) and oblique (right) brightfield illumination using a Leica compound microscope. The defect on the wafer surface is clearly more visible with oblique illumination.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/9/9/csm_Surface_hardening_steel_715563aab2.jpg,0,185x122,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/3/b/csm_ScienceLab_Intro_Abrams_3_circle_02_4d12c2aadc.jpg,0,185x104,jpg,Measuring grains size with Abrams Three-Circle Procedure.,100.00,No,Yes,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/8/a/csm_lms-home-life-science_dfcb6459ca.jpg,0,185x104,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/b/9/csm_forensic-appli-3-3_6059f8f1bd.jpg,0,185x104,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/fileadmin/_processed_/9/e/csm_csm_materials-earth-2_0b30076f50.jpg,0,185x104,jpg,,0.00,No,Yes,lazy,No,No,High,70.00,Add alt text
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Danaher_v_tm_rgb_gs_rev.png,0,240x312,png,Danaher Logo,60.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/beckman-coulter-life-sciences-m-1c.svg,0,96x57,svg,Beckman Coulter Logo,100.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/Genedata_Logo-1c.svg,0,96x30,svg,IDBS Logo,45.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/IDBS.svg,0,96x30,svg,IDBS Logo,45.00,No,No,lazy,No,No,High,100.00,Improve alt text description
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/abcam-1c.svg,0,96x30,svg,Abcam Limited Logo,90.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/MOLEDEV.svg,0,96x30,svg,Molecular Devices Logo,100.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/PHENOMENEX.svg,0,96x30,svg,Phenomenex Logo,75.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/SCIEX.svg,0,96x30,svg,Sciex Logo,50.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/aldevron-logo.svg,0,96x31,svg,Aldevron Logo,65.00,No,No,lazy,No,No,High,100.00,
https://www.leica-microsystems.com/science-lab/life-science/a-guide-to-darkfield-microscopes/,/_assets/928034e7efd7eb89f584f5d2807f9f72/Images/Footer/IDT-integrated-dna-technologies-1c.svg,0,96x31,svg,IDT Logo,40.00,No,No,lazy,No,No,High,100.00,Improve alt text description
